,Falciparum_MSP_Variants_init,Falciparum_Nonspecific_Types_init,MSP1_Merozoite_Kill_Fraction_init,Max_Individual_Infections_init,Falciparum_PfEMP1_Variants_init,Antigen_Switch_Rate_init,Nonspecific_Antigenicity_Factor_init,Falciparum_MSP_Variants_optim,Falciparum_Nonspecific_Types_optim,MSP1_Merozoite_Kill_Fraction_optim,Max_Individual_Infections_optim,Falciparum_PfEMP1_Variants_optim,Antigen_Switch_Rate_optim,Nonspecific_Antigenicity_Factor_optim,loss,lr,stop_epoch,optimizer
87,229,248,1.,9,5052,0.0017,0.22,229.0,248.0,0.7387044429779053,9.0,5052.0,0.3300873637199402,0.4990302622318268,0.34635767340660095,0.1,144,adamax
82,181,233,0.028,10,6221,0.000002,0.00000039,181.0,233.0,0.7245731949806213,10.0,6221.0,0.37054505944252014,0.5571834444999695,0.34732091426849365,0.1,155,adamax
56,146,447,0.80,9,8727,0.0089,0.00000028,146.0,447.0,1.0,9.0,8727.0,0.9900000095367432,0.7359670400619507,0.34742051362991333,0.1,166,adamax
58,378,464,0.13,10,5400,0.039,0.00000013,378.0,464.0,0.8074750900268555,10.0,5400.0,0.3044368028640747,0.6898256540298462,0.3481045663356781,0.1,148,adamax
189,259,83,0.3,6,8031,0.0011,0.00030,259.0,83.0,0.8582364916801453,6.0,8031.0,0.1393117904663086,0.8352271318435669,0.34815603494644165,0.1,162,adamax
33,340,116,0.11,6,9553,0.08,0.0000056,340.0,116.0,1.0,6.0,9553.0,0.1976378709077835,0.9339510202407837,0.3482857942581177,0.1,146,adamax
42,452,155,0.14,6,3310,0.000005,0.19,452.0,155.0,0.5876590013504028,6.0,3310.0,0.3031577169895172,0.4884788691997528,0.3497248888015747,0.1,120,adamax
30,283,479,0.76,11,2460,0.0000000054,0.0000000031,283.0,479.0,0.8803505301475525,11.0,2460.0,0.30994611978530884,0.17145170271396637,0.34986937046051025,0.1,108,adamax
121,310,330,0.9,9,7591,0.0058,0.000054,310.0,330.0,0.9406332969665527,9.0,7591.0,0.6621441841125488,0.7191624641418457,0.3500097095966339,0.1,137,adamax
120,136,79,0.41,6,930,0.00023,0.0019,136.0,79.0,0.8485481142997742,6.0,930.0,0.034793395549058914,9.999999717180685e-10,0.3506212830543518,0.1,121,adamax
