,Falciparum_MSP_Variants_init,Falciparum_Nonspecific_Types_init,MSP1_Merozoite_Kill_Fraction_init,Max_Individual_Infections_init,Falciparum_PfEMP1_Variants_init,Antigen_Switch_Rate_init,Nonspecific_Antigenicity_Factor_init,Falciparum_MSP_Variants_optim,Falciparum_Nonspecific_Types_optim,MSP1_Merozoite_Kill_Fraction_optim,Max_Individual_Infections_optim,Falciparum_PfEMP1_Variants_optim,Antigen_Switch_Rate_optim,Nonspecific_Antigenicity_Factor_optim,loss,lr,stop_epoch,optimizer,ll
0,95,3,0.69,10,1159,1.6e-05,0.5,95.0,3.0,0.8066789507865906,10.0,1160.0,9.999999717180683e-10,0.2639922797679901,0.2336015552282333,0.5,162,adam,25.91829252454528
1,293,71,0.38,9,2131,0.047,8.3e-09,293.0,71.0,0.9758252501487732,9.0,2130.0,0.0872321873903274,0.3375393450260162,0.2717457413673401,0.5,201,adam,25.460146518243693
2,43,230,0.66,8,2418,1.7e-09,0.0033,42.0,230.0,0.5353029370307922,8.0,2418.0,0.4233804047107696,0.2236379086971283,0.2723942399024963,0.5,195,adam,23.346226978463825
3,381,125,0.84,10,1907,0.0024,7.7e-06,381.0,125.0,0.5947415232658386,10.0,1906.0,0.38752081990242,0.4022489488124847,0.273044615983963,0.5,207,adam,23.50292193395406
4,194,214,0.58,8,2275,5e-07,2.5e-05,194.0,214.0,0.3407396972179413,8.0,2274.0,0.7763499021530151,0.4701588153839111,0.2795426845550537,0.5,145,adam,24.93674707155222
5,304,339,0.94,10,2042,0.0053,1.2e-05,304.0,339.0,0.0099999997764825,10.0,2042.0,0.2160564512014389,0.5614572167396545,0.281415045261383,0.5,162,adam,24.81543265714432
6,376,444,0.11,9,1773,4.1e-09,8.2e-07,376.0,444.0,0.33809494972229,9.0,1772.0,0.2862579822540283,0.5948771834373474,0.2825245261192322,0.5,120,adam,22.822160344565805
7,321,369,0.14,9,1615,0.0031,0.042,321.0,369.0,0.1847297102212906,8.0,1614.0,0.4768339097499847,0.4948708713054657,0.2836920022964477,0.5,165,adam,21.76968791384942
8,364,31,0.96,8,2821,1.4e-06,0.00022,364.0,31.0,0.2776485383510589,8.0,2820.0,0.8034774661064148,0.5828263163566589,0.2850105762481689,0.5,164,adam,25.000320995235164
9,120,467,0.94,11,2907,0.0008,6.3e-06,120.0,467.0,0.1059291660785675,11.0,2906.0,0.9601339101791382,0.6534519791603088,0.2856340110301971,0.5,124,adam,26.013470200168047
10,25,96,0.43,9,4955,0.01,0.00038,25.0,96.0,0.0819392874836921,10.0,4954.0,0.9900000095367432,0.5543803572654724,0.2863960862159729,0.5,191,adam,25.94166698016706
11,269,104,0.049,9,2626,7.2e-09,0.1,269.0,104.0,0.3018641769886017,8.0,2626.0,0.8969889879226685,0.551963746547699,0.2865803837776184,0.5,172,adam,25.709023581085436
12,467,61,0.98,6,3343,0.00012,5.5e-05,466.0,56.0,0.2898972034454345,9.0,3342.0,0.6254678964614868,0.6366449594497681,0.2874889075756073,0.5,104,adam,26.23813586289856
13,415,111,0.82,8,3022,3.1e-08,0.00086,414.0,111.0,0.1188529282808303,9.0,3022.0,0.8211215734481812,0.6816814541816711,0.2883208692073822,0.5,122,adam,22.64834032926083
14,338,69,0.86,7,1285,0.0065,7.1e-08,338.0,69.0,0.7802250385284424,7.0,1284.0,0.4433460831642151,0.277801901102066,0.2887459397315979,0.5,126,adam,14.7093871578268
15,37,320,0.86,7,3688,0.24,0.0024,37.0,320.0,0.1455048471689224,8.0,3688.0,0.9900000095367432,0.5552332997322083,0.2895090579986572,0.5,161,adam,26.009133377363096
16,404,487,0.79,10,2578,0.001,3.3e-05,404.0,486.0,0.0099999997764825,10.0,2578.0,0.6742251515388489,0.8005247712135315,0.2899529337882995,0.5,145,adam,27.01163827635109
17,83,288,0.2,6,3170,0.00033,1.2e-08,83.0,288.0,0.0990009680390358,7.0,3170.0,0.9900000095367432,0.5664750337600708,0.291027307510376,0.5,106,adam,21.850787849572715
18,108,145,0.89,9,117,2.4e-06,0.00011,107.0,145.0,1.0,8.0,124.0,9.999999717180683e-10,9.999999717180683e-10,0.2919497191905975,0.5,103,adam,8.121366114718054
19,393,221,1.0,10,3520,2.8e-06,3e-09,392.0,221.0,0.0133065646514296,11.0,3520.0,0.9561758637428284,0.780280351638794,0.2945425808429718,0.5,104,adam,26.05434291514776
20,153,184,0.029,10,3412,0.14,7.1e-07,153.0,184.0,0.0099999997764825,10.0,3412.0,0.9900000095367432,0.6201379299163818,0.2945508956909179,0.5,156,adam,25.948032629333827
21,430,492,0.19,11,3216,4.3e-08,0.00012,430.0,492.0,0.0099999997764825,11.0,3182.0,0.7872944474220276,0.888275146484375,0.2963105142116546,0.5,104,adam,28.17463331582132
22,387,220,0.55,7,3712,2.2e-08,5.9e-06,387.0,220.0,0.0099999997764825,11.0,3712.0,0.980413019657135,0.8115149736404419,0.2981952130794525,0.5,112,adam,25.549753173773208
23,126,165,0.16,11,3970,1.5e-06,1.6e-08,126.0,165.0,0.1987826526165008,11.0,3970.0,0.9900000095367432,0.5864960551261902,0.2986543178558349,0.5,150,adam,29.679750121256877
24,479,409,0.54,9,1471,0.0011,2e-07,480.0,408.0,0.1359889358282089,7.0,1470.0,0.385858416557312,0.5128852128982544,0.2995941936969757,0.5,126,adam,10.590890156007477
25,48,12,0.45,8,2703,8.7e-08,0.0017,48.0,12.0,0.6426136493682861,8.0,2702.0,0.8861187100410461,0.1793368756771087,0.3001439869403839,0.5,193,adam,12.34087935597072
26,429,95,0.3,6,9594,1.9e-07,0.015,403.0,14.0,0.0469263456761837,7.0,9572.0,0.0130842067301273,0.9900000095367432,0.3005186319351196,0.5,104,adam,25.747144295865276
27,310,79,0.97,7,4067,0.025,0.0014,310.0,79.0,0.0099999997764825,10.0,4066.0,0.9900000095367432,0.7478361129760742,0.3010015487670898,0.5,104,adam,28.112245109345217
28,314,349,0.18,11,1098,0.12,0.00046,314.0,349.0,0.8731656074523926,11.0,1098.0,0.1838808804750442,0.3481373786926269,0.3021503984928131,0.5,106,adam,16.05521509639154
29,16,55,0.23,11,5848,2.4e-08,8.8e-08,13.0,48.0,0.045827604830265,10.0,5849.0,0.2683650851249695,0.5710867643356323,0.3050881028175354,0.5,102,adam,27.76709102156427
30,173,176,0.59,7,3877,0.0029,2e-06,173.0,176.0,0.122657798230648,11.0,3872.0,0.9900000095367432,0.6450749635696411,0.3056176006793976,0.5,171,adam,29.672220507740416
31,340,23,0.52,9,4526,8.3e-05,1.1e-07,340.0,23.0,0.0344903245568275,10.0,4526.0,0.9900000095367432,0.768873929977417,0.3061738610267639,0.5,161,adam,27.685846488597523
32,398,162,0.63,11,4470,4.9e-09,1.5e-05,398.0,162.0,0.0099999997764825,11.0,4470.0,0.9637510180473328,0.8265286087989807,0.3099960386753082,0.5,104,adam,27.556655556620196
33,459,136,0.51,8,4757,1.4e-08,1.5e-09,473.0,113.0,0.065042033791542,10.0,4757.0,0.7539346218109131,0.7966670393943787,0.3112486600875854,0.5,106,adam,27.44549886608875
34,138,198,0.36,8,8788,2.5e-09,0.0043,129.0,181.0,1.0,11.0,8776.0,0.1214131563901901,0.6264129281044006,0.3193749785423279,0.5,104,adam,27.6981872566253
35,87,463,0.23,11,2363,0.00014,0.0087,87.0,463.0,0.8980908393859863,11.0,2362.0,0.9256186485290528,0.244116723537445,0.3243494033813476,0.5,154,adam,0.7115873965294297
36,279,231,0.88,9,4636,0.0045,2.4e-08,279.0,187.0,0.0099999997764825,11.0,4636.0,0.9900000095367432,0.8250116109848022,0.3262299299240112,0.5,108,adam,28.598394753815317
37,210,189,0.92,9,987,2e-05,2.8e-05,210.0,189.0,0.9838424921035768,9.0,987.0,0.7355785965919495,0.0731802657246589,0.3285667598247528,0.5,105,adam,3.0411016780542344
38,30,206,0.61,10,569,1.2e-05,1.7e-06,30.0,206.0,0.4569892883300781,9.0,570.0,9.999999717180683e-10,9.999999717180683e-10,0.3298525214195251,0.5,121,adam,-25.867475732859223
39,348,456,0.83,10,4133,0.38,0.0026,348.0,456.0,0.0099999997764825,11.0,4102.0,0.9900000095367432,0.9360930919647216,0.3344356417655945,0.5,115,adam,27.081941408393238
40,62,134,0.53,8,6019,7.9e-06,4.1e-08,62.0,134.0,0.0099999997764825,11.0,6019.0,0.9900000095367432,0.7188273072242737,0.3387197852134704,0.5,142,adam,28.149972628039638
41,159,479,0.073,6,450,0.019,0.00026,159.0,479.0,0.8845961093902588,6.0,450.0,0.7989933490753174,9.999999717180683e-10,0.340495616197586,0.5,107,adam,-8.383303242355865
42,142,269,0.83,7,7888,0.74,4.5e-07,103.0,263.0,1.0,10.0,7887.0,0.1630807965993881,0.5327419638633728,0.3413816094398498,0.5,201,adam,27.63758952252403
43,494,334,0.038,6,4886,1e-09,0.19,499.0,334.0,0.0099999997764825,11.0,4864.0,0.8064196109771729,0.9240537285804749,0.3419767320156097,0.5,107,adam,24.292127469932087
44,487,429,0.63,7,4214,0.22,0.0051,487.0,429.0,0.0099999997764825,10.0,4212.0,0.9219077825546264,0.9012242555618286,0.3426057398319244,0.5,106,adam,13.352274718621395
45,59,150,0.37,9,6596,1.5e-07,6.5e-09,59.0,127.0,0.0099999997764825,11.0,6576.0,0.9900000095367432,0.7741295695304871,0.347880482673645,0.5,112,adam,27.573148589909458
46,225,318,0.093,6,4322,0.012,0.79,225.0,318.0,0.0099999997764825,9.0,4276.0,0.9900000095367432,0.8471883535385132,0.3524796962738037,0.5,188,adam,28.502684208328436
47,334,60,0.21,7,5344,0.085,0.016,345.0,53.0,0.0325176157057285,8.0,5339.0,0.9251756072044371,0.8609719276428223,0.3576256036758423,0.5,149,adam,24.25444099224293
48,406,204,0.28,8,6116,0.075,0.28,435.0,203.0,0.0099999997764825,10.0,6087.0,0.3382979035377502,0.8361720442771912,0.3588324189186096,0.5,109,adam,25.712736960378685
49,114,431,0.71,10,634,5.5e-07,3.4e-06,114.0,431.0,0.938351273536682,9.0,634.0,0.8696680068969727,9.999999717180683e-10,0.3600564002990722,0.5,146,adam,-25.54860670334013
50,443,472,0.68,8,767,7.3e-06,2.9e-08,443.0,472.0,0.9723724722862244,8.0,766.0,0.9900000095367432,0.3355095088481903,0.367337167263031,0.5,129,adam,-7.038220208918095
51,253,247,0.05,6,330,0.013,5.1e-09,253.0,247.0,1.0,6.0,330.0,0.9900000095367432,0.023410627618432,0.3697767257690429,0.5,104,adam,-4.456197735701338
52,199,110,0.6,10,6321,3.4e-09,2.8e-07,199.0,91.0,1.0,11.0,6315.0,0.9900000095367432,0.6459672451019287,0.3710719347000122,0.5,104,adam,7.232042400730124
53,282,280,0.11,11,8154,5.6e-08,1e-05,203.0,208.0,1.0,11.0,8152.0,0.181111454963684,0.7159302234649658,0.3714888989925384,0.5,104,adam,21.70120585940198
54,258,127,0.46,11,5507,0.031,1.5e-08,258.0,127.0,1.0,11.0,5506.0,0.9900000095367432,0.6915538907051086,0.3745063543319702,0.5,104,adam,6.694486700405592
55,239,305,0.64,10,5022,2e-06,0.046,238.0,305.0,0.0099999997764825,10.0,4939.0,0.9900000095367432,0.8525943160057068,0.3790099024772644,0.5,198,adam,21.44260491264094
56,132,87,0.7,6,7968,2.7e-05,0.0063,131.0,60.0,1.0,9.0,7938.0,0.9468221068382264,0.6621959209442139,0.381947785615921,0.5,104,adam,4.734193065287503
57,68,310,0.14,9,7241,5.4e-09,4.3e-05,63.0,276.0,1.0,11.0,7240.0,0.9900000095367432,0.5522093772888184,0.3868907988071441,0.5,159,adam,7.0023752986711605
58,499,376,0.29,6,5107,0.00021,0.057,499.0,340.0,0.0099999997764825,9.0,5045.0,0.9900000095367432,0.9120457768440248,0.3871218562126159,0.5,107,adam,4.4659889512872715
59,80,172,0.25,9,8653,2.7e-07,0.00016,80.0,141.0,1.0,10.0,8647.0,0.8654882907867432,0.6100767850875854,0.3883001804351806,0.5,104,adam,8.437404076946981
60,439,28,0.41,11,1353,0.022,1e-06,439.0,28.0,1.0,11.0,1353.0,0.9900000095367432,0.1036349087953567,0.3922848701477051,0.5,105,adam,-44.361609701403395
61,216,38,0.16,8,8006,0.0018,0.00099,205.0,1.0,1.0,11.0,7993.0,0.9900000095367432,0.5884277820587158,0.3931233286857605,0.5,104,adam,1.9333809466512055
62,182,47,0.42,6,6461,0.44,0.12,182.0,47.0,1.0,6.0,6460.0,0.954970121383667,0.6796590685844421,0.3931311964988708,0.5,130,adam,2.5893230081331877
63,14,158,0.34,8,827,5.2e-05,1.1e-09,29.0,158.0,0.0601415820419788,6.0,845.0,0.8541862964630127,9.999999717180683e-10,0.3969219624996185,0.5,107,adam,-10.704587255575776
64,424,43,0.72,6,9862,0.057,1.9e-09,426.0,24.0,0.0099999997764825,10.0,9862.0,0.380387395620346,0.7893437743186951,0.3977337777614593,0.5,116,adam,0.22964949482310582
65,97,413,0.28,6,6234,3.9e-06,6.3e-09,75.0,386.0,1.0,9.0,6207.0,0.9900000095367432,0.6212337613105774,0.399677574634552,0.5,201,adam,3.2802672199019116
66,481,8,0.74,11,9244,9.6e-06,0.4,499.0,4.0,0.0099999997764825,11.0,9240.0,0.9900000095367432,0.7099531292915344,0.4037516713142395,0.5,182,adam,-8.24036286952751
67,262,285,0.25,8,5779,0.92,0.0013,204.0,284.0,1.0,11.0,5775.0,0.9900000095367432,0.7336360812187195,0.4071174263954162,0.5,152,adam,7.414172247727102
68,3,385,0.75,9,9434,0.042,5.4e-07,1.0,354.0,1.0,11.0,9434.0,0.9258623719215392,0.4395553767681122,0.4156319200992584,0.5,122,adam,-3.1094821413202913
69,470,330,0.019,7,5944,0.62,0.34,470.0,330.0,0.0099999997764825,8.0,5940.0,0.3454498946666717,0.7601420283317566,0.4223436415195465,0.5,103,adam,10.82148127043203
70,296,81,0.4,11,8826,1e-08,1.8e-09,296.0,47.0,0.0099999997764825,11.0,8822.0,0.9900000095367432,0.7556276917457581,0.4240016341209411,0.5,212,adam,-2.938872811795819
71,447,20,0.081,8,1504,7.2e-08,0.15,447.0,20.0,0.9735032320022584,8.0,1504.0,0.6549784541130066,0.0267465226352214,0.4301046729087829,0.5,107,adam,-64.02525540515542
72,232,117,0.61,11,6803,2.2e-09,0.00064,232.0,106.0,0.0099999997764825,11.0,6801.0,0.9900000095367432,0.5897806882858276,0.4440270066261291,0.5,193,adam,-58.22752912075207
73,450,480,0.66,8,7030,0.0083,2.8e-06,494.0,433.0,0.0099999997764825,11.0,7006.0,0.5361577272415161,0.826478123664856,0.4460101127624511,0.5,123,adam,9.301935925472783
74,103,151,0.79,7,1834,2.2e-05,2e-05,103.0,151.0,0.0422872193157672,8.0,1834.0,0.6944371461868286,0.1503272056579589,0.4477198719978332,0.5,107,adam,-88.93166420940902
75,372,272,0.13,6,8258,0.00043,5.6e-08,303.0,229.0,1.0,7.0,8258.0,0.1960076838731765,0.6984565258026123,0.4764426350593567,0.5,104,adam,10.720364026423036
76,326,295,0.56,8,5222,1.3e-09,2.3e-06,326.0,294.0,0.0099999997764825,8.0,5221.0,0.9593618512153624,0.3956745266914367,0.4809845983982086,0.5,106,adam,-78.86144795040667
77,460,424,0.93,6,7163,2.7e-07,0.032,499.0,398.0,0.0099999997764825,8.0,7160.0,0.9900000095367432,0.7332109212875366,0.4829378128051758,0.5,168,adam,-1.3902746531587327
78,162,254,0.34,6,5630,3.8e-07,2.4e-07,160.0,247.0,0.0099999997764825,9.0,5630.0,0.9900000095367432,0.3924673795700073,0.4881219863891601,0.5,106,adam,-86.99431545459663
79,146,193,0.77,7,9769,0.00056,0.00017,135.0,130.0,0.0099999997764825,11.0,9768.0,0.9900000095367432,0.5294111371040344,0.4913728535175323,0.5,159,adam,-59.17137688654152
80,31,364,0.5,7,7500,0.00067,1.7e-07,31.0,338.0,0.2704891264438629,10.0,7485.0,0.9900000095367432,0.3148469924926758,0.5106258392333984,0.5,126,adam,-82.33471377348995
81,74,447,0.4,7,9042,0.17,0.16,69.0,440.0,1.0,8.0,9042.0,0.9881062507629396,0.5185523629188538,0.510779857635498,0.5,128,adam,-1.3045948937217573
82,367,292,0.91,8,9914,0.35,1.2e-06,370.0,283.0,0.0099999997764825,11.0,9903.0,0.9900000095367432,0.7234957218170166,0.5182181596755981,0.5,174,adam,-9.112035463272386
83,175,343,0.81,9,7620,0.00028,0.00049,175.0,313.0,0.1282899677753448,11.0,7590.0,0.9900000095367432,0.4284206926822662,0.5205304622650146,0.5,208,adam,-81.88146896411453
84,52,237,0.49,10,9191,1e-07,0.9,52.0,236.0,0.1687739491462707,11.0,9180.0,0.9900000095367432,0.3815230131149292,0.520607590675354,0.5,205,adam,-81.56635873831002
85,412,398,0.48,10,9690,8e-07,0.0082,433.0,392.0,0.0099999997764825,11.0,9690.0,0.9900000095367432,0.7271291613578796,0.5252142548561096,0.5,162,adam,-8.56744315007386
86,245,259,0.47,7,8398,3.6e-05,0.022,271.0,196.0,0.0099999997764825,7.0,8398.0,0.987618625164032,0.6708879470825195,0.5286095142364502,0.5,176,adam,1.7574265916345464
87,271,450,0.78,10,6963,9.7e-09,2.7e-09,271.0,427.0,0.0099999997764825,10.0,6959.0,0.9900000095367432,0.4800296425819397,0.5307407379150391,0.5,114,adam,-77.39715286777697
88,185,355,0.32,11,7423,1.3e-07,4.4e-08,185.0,331.0,0.0099999997764825,11.0,7391.0,0.9900000095367432,0.4298209846019745,0.534625768661499,0.5,107,adam,-87.33151875319571
89,116,418,0.98,10,7748,4.6e-06,0.029,116.0,390.0,0.1625586301088333,11.0,7748.0,0.9900000095367432,0.3960827589035034,0.5355989933013916,0.5,193,adam,-84.55952970652474
90,221,435,0.26,11,7320,9.6e-07,6.2e-05,221.0,427.0,0.0916843190789222,11.0,7319.0,0.9900000095367432,0.4577543139457702,0.5383152961730957,0.5,127,adam,-81.22513825166789
91,211,301,0.31,11,8505,1.6e-08,4.2e-09,211.0,301.0,0.0939577668905258,11.0,8477.0,0.9900000095367432,0.4751327633857727,0.5386468768119812,0.5,141,adam,-77.91488369996296
92,202,402,0.57,6,2,7.2e-07,1.9e-08,202.0,404.0,0.0099999997764825,6.0,3.0,9.999999717180683e-10,9.999999717180683e-10,0.5439684987068176,0.5,103,adam,-90.52718507570022
93,354,383,0.76,10,8408,4.3e-05,0.012,354.0,368.0,0.0099999997764825,11.0,8405.0,0.9900000095367432,0.5174499750137329,0.5443502068519592,0.5,136,adam,-72.72416786660831
94,246,499,0.44,7,6669,3.7e-08,1.3e-07,279.0,469.0,0.0099999997764825,8.0,6637.0,0.9900000095367432,0.4348614811897278,0.5453144311904907,0.5,146,adam,-79.44252396954322
95,356,243,0.72,7,8968,9.7e-05,0.07,389.0,232.0,0.0099999997764825,8.0,8950.0,0.9900000095367432,0.5449928045272827,0.549322247505188,0.5,112,adam,-54.181946216547615
96,165,394,0.88,9,9387,6.9e-05,3.9e-07,122.0,368.0,0.3045689761638641,11.0,9377.0,0.9900000095367432,0.3609490096569061,0.5586705803871155,0.5,193,adam,-81.79668983232075
97,289,372,0.063,7,6793,5.5e-06,0.56,282.0,372.0,1.0,7.0,6792.0,0.9900000095367432,0.5456598401069641,0.5628475546836853,0.5,122,adam,-0.8212210833502172
98,8,350,0.35,9,211,0.0002,4.1e-06,27.0,350.0,0.829679012298584,6.0,227.0,0.9900000095367432,9.999999717180683e-10,0.9646807312965392,0.5,104,adam,-392.6875107638189
99,315,261,0.19,11,5446,0.0015,8.5e-05,315.0,261.0,0.0099999997764825,11.0,5446.0,9.999999717180683e-10,9.999999717180683e-10,1.0490329265594482,0.5,102,adam,-202.3186386656967
100,95,3,0.69,10,1159,1.6e-05,0.5,95.0,3.0,0.808043897151947,10.0,1159.0,9.999999717180683e-10,0.2629920244216919,0.2337207794189453,0.1,127,adamax,25.913863352297287
101,114,431,0.71,10,634,5.5e-07,3.4e-06,114.0,431.0,0.842985987663269,10.0,634.0,0.0133267771452665,0.4627137184143066,0.2615334987640381,0.1,106,adamax,26.221466860867956
102,25,96,0.43,9,4955,0.01,0.00038,25.0,96.0,0.6338528990745544,9.0,4955.0,0.0973839983344078,0.2257794737815857,0.2673143744468689,0.1,112,adamax,24.52347059185906
103,439,28,0.41,11,1353,0.022,1e-06,439.0,28.0,0.8160811066627502,11.0,1353.0,0.0418834500014781,0.309779554605484,0.2685578167438507,0.1,143,adamax,25.59816659045294
104,103,151,0.79,7,1834,2.2e-05,2e-05,103.0,151.0,0.4215981066226959,7.0,1834.0,0.2922555208206177,0.2412332147359848,0.2696277201175689,0.1,125,adamax,22.343554619726753
105,314,349,0.18,11,1098,0.12,0.00046,314.0,349.0,0.8308522701263428,11.0,1098.0,0.0958373621106147,0.5064006447792053,0.271365225315094,0.1,105,adamax,24.439804842322637
106,293,71,0.38,9,2131,0.047,8.3e-09,293.0,71.0,0.6539636850357056,9.0,2131.0,0.2673015892505646,0.3324421942234039,0.2717947363853454,0.1,122,adamax,24.264776762481578
107,381,125,0.84,10,1907,0.0024,7.7e-06,381.0,125.0,0.5934582352638245,10.0,1907.0,0.3158606290817261,0.3869218230247497,0.2738975286483764,0.1,129,adamax,24.058041173696424
108,43,230,0.66,8,2418,1.7e-09,0.0033,43.0,230.0,0.6504270434379578,8.0,2418.0,0.3157870769500732,0.1688085943460464,0.2745283246040344,0.1,137,adamax,24.339705046466467
109,48,12,0.45,8,2703,8.7e-08,0.0017,48.0,12.0,0.3736248314380646,8.0,2703.0,0.27169269323349,0.2518053948879242,0.2756146192550659,0.1,133,adamax,24.778979049637968
110,87,463,0.23,11,2363,0.00014,0.0087,87.0,463.0,0.9920440912246704,11.0,2363.0,0.2791272401809692,0.2948909997940063,0.2758306860923767,0.1,118,adamax,20.2673779419951
111,62,134,0.53,8,6019,7.9e-06,4.1e-08,62.0,134.0,0.9038946628570556,8.0,6019.0,0.1103376373648643,0.2717209458351135,0.2763798832893371,0.1,123,adamax,20.984296750236062
112,364,31,0.96,8,2821,1.4e-06,0.00022,364.0,31.0,0.7416057586669922,8.0,2821.0,0.2700496017932892,0.4412390291690826,0.2786897122859955,0.1,113,adamax,26.32843028102229
113,52,237,0.49,10,9191,1e-07,0.9,52.0,237.0,0.955954611301422,10.0,9191.0,0.1464360952377319,0.3515569865703583,0.2792268395423889,0.1,107,adamax,15.937368130115468
114,304,339,0.94,10,2042,0.0053,1.2e-05,304.0,339.0,0.7931049466133118,10.0,2042.0,0.2525815665721893,0.5526700615882874,0.2799891233444214,0.1,118,adamax,26.182277029561217
115,321,369,0.14,9,1615,0.0031,0.042,321.0,369.0,0.2902587354183197,9.0,1615.0,0.3030336797237396,0.4656529724597931,0.2810021042823791,0.1,127,adamax,22.370644642692007
116,481,8,0.74,11,9244,9.6e-06,0.4,481.0,8.0,0.0099999997764825,11.0,9244.0,0.0080742370337247,0.8372357487678528,0.2810328900814056,0.1,134,adamax,26.389099140686028
117,37,320,0.86,7,3688,0.24,0.0024,37.0,320.0,0.8831948637962341,7.0,3688.0,0.1000277325510978,0.1870234757661819,0.2820990979671478,0.1,111,adamax,21.294219632695572
118,59,150,0.37,9,6596,1.5e-07,6.5e-09,59.0,150.0,0.9139753580093384,9.0,6596.0,0.1743679046630859,0.2745558619499206,0.282270222902298,0.1,144,adamax,20.470370169368383
119,376,444,0.11,9,1773,4.1e-09,8.2e-07,376.0,444.0,0.3501193821430206,9.0,1773.0,0.3000735938549042,0.5966184139251709,0.2825086116790771,0.1,121,adamax,23.204927295965554
120,80,172,0.25,9,8653,2.7e-07,0.00016,80.0,172.0,1.0,9.0,8653.0,0.2157841771841049,0.4258663952350616,0.2878464758396148,0.1,119,adamax,20.98502978325364
121,269,104,0.049,9,2626,7.2e-09,0.1,269.0,104.0,0.4815472662448883,9.0,2626.0,0.2925326228141784,0.4229578375816345,0.2878645360469818,0.1,117,adamax,28.066338561661517
122,467,61,0.98,6,3343,0.00012,5.5e-05,467.0,61.0,0.212713360786438,6.0,3343.0,0.2692849338054657,0.613103985786438,0.2882570922374725,0.1,144,adamax,23.996958352885745
123,338,69,0.86,7,1285,0.0065,7.1e-08,338.0,69.0,0.7873615026473999,7.0,1285.0,0.4449004828929901,0.2778767943382263,0.2884038984775543,0.1,128,adamax,14.710764512340585
124,132,87,0.7,6,7968,2.7e-05,0.0063,132.0,87.0,1.0,6.0,7968.0,0.1950823664665222,0.5206404328346252,0.2892072200775146,0.1,109,adamax,27.066329834646588
125,404,487,0.79,10,2578,0.001,3.3e-05,404.0,487.0,0.0104577811434865,10.0,2578.0,0.307448536157608,0.7722576260566711,0.2911077737808227,0.1,124,adamax,27.99156341371668
126,126,165,0.16,11,3970,1.5e-06,1.6e-08,126.0,165.0,1.0,11.0,3970.0,0.1394187361001968,0.3795183897018432,0.2933094203472137,0.1,143,adamax,28.268052563424355
127,194,214,0.58,8,2275,5e-07,2.5e-05,194.0,214.0,0.9807466864585876,8.0,2275.0,0.2400967478752136,0.3704500794410705,0.2933296859264374,0.1,116,adamax,25.52780148768564
128,479,409,0.54,9,1471,0.0011,2e-07,479.0,409.0,0.4165961146354675,9.0,1471.0,0.3137668967247009,0.5219838619232178,0.2947269082069397,0.1,134,adamax,16.27991316332708
129,182,47,0.42,6,6461,0.44,0.12,182.0,47.0,1.0,6.0,6461.0,0.1254012286663055,0.5557658672332764,0.2955582737922668,0.1,125,adamax,27.848798647805598
130,415,111,0.82,8,3022,3.1e-08,0.00086,415.0,111.0,0.3492003679275512,8.0,3022.0,0.2877544462680816,0.5484409332275391,0.2957319319248199,0.1,124,adamax,27.175961822679987
131,430,492,0.19,11,3216,4.3e-08,0.00012,430.0,492.0,0.0099999997764825,11.0,3216.0,0.3881915211677551,0.8127713799476624,0.3006934523582458,0.1,153,adamax,29.605481601946977
132,153,184,0.029,10,3412,0.14,7.1e-07,153.0,184.0,1.0,10.0,3412.0,0.1434625834226608,0.3997338116168976,0.3023177981376648,0.1,136,adamax,28.814648579609518
133,340,23,0.52,9,4526,8.3e-05,1.1e-07,340.0,23.0,0.1400416791439056,9.0,4526.0,0.2116885334253311,0.5624948143959045,0.3065005242824554,0.1,142,adamax,26.065487176436143
134,216,38,0.16,8,8006,0.0018,0.00099,216.0,38.0,1.0,8.0,8006.0,0.1183765605092048,0.6100929379463196,0.3077465295791626,0.1,125,adamax,28.067296765144572
135,83,288,0.2,6,3170,0.00033,1.2e-08,83.0,288.0,1.0,6.0,3170.0,0.1381141692399978,0.3249617516994476,0.3082683682441711,0.1,124,adamax,22.421285473975825
136,334,60,0.21,7,5344,0.085,0.016,334.0,60.0,0.0284907110035419,7.0,5344.0,0.0852432698011398,0.6963276863098145,0.310148149728775,0.1,129,adamax,27.796849406313143
137,210,189,0.92,9,987,2e-05,2.8e-05,210.0,189.0,0.8777662515640259,9.0,987.0,0.4206140041351318,0.0563715659081935,0.3139387369155884,0.1,124,adamax,10.456800346073491
138,3,385,0.75,9,9434,0.042,5.4e-07,3.0,385.0,0.8594990372657776,9.0,9434.0,0.1766691356897354,0.2917658686637878,0.3140531778335571,0.1,114,adamax,5.32355204793698
139,393,221,1.0,10,3520,2.8e-06,3e-09,393.0,221.0,0.0382971204817295,10.0,3520.0,0.2742040157318115,0.6805457472801208,0.3141973316669464,0.1,120,adamax,28.580335880841407
140,108,145,0.89,9,117,2.4e-06,0.00011,108.0,145.0,0.9991686940193176,9.0,117.0,9.999999717180683e-10,9.999999717180683e-10,0.3161834478378296,0.1,103,adamax,-3.1276276018146483
141,173,176,0.59,7,3877,0.0029,2e-06,173.0,176.0,1.0,7.0,3877.0,0.2397465854883194,0.5616090893745422,0.3182108998298645,0.1,125,adamax,23.750341250670896
142,398,162,0.63,11,4470,4.9e-09,1.5e-05,398.0,162.0,0.9132927060127258,11.0,4470.0,0.2980535924434662,0.7432247996330261,0.318733274936676,0.1,135,adamax,27.27492551496818
